cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade
40582355000150;0~@~1~@~2;7911200~@~7912100~@~7990200;AGENCIAS DE VIAGENS~@~OPERADORES TURISTICOS~@~SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE
11141901000110;0~@~1~@~2~@~3~@~4;4755503~@~4761003~@~4781400~@~4782201~@~4782202;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO~@~COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA~@~COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS
07992354000370;0~@~1;0112101~@~0151201;CRIACAO DE BOVINOS PARA CORTE~@~CULTIVO DE ALGODAO HERBACEO
06339575000110;0~@~1;1020101~@~1020102;FABRICACAO DE CONSERVAS DE PEIXES, CRUSTACEOS E MOLUSCOS~@~PRESERVACAO DE PEIXES, CRUSTACEOS E MOLUSCOS
11376297000100;0~@~1;4729699~@~5611203;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
04665975000190;0~@~1~@~2~@~3~@~4;4623108~@~4632003~@~4633801~@~4930201~@~4930202;COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS, FARINHAS, AMIDOS E FECULAS, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA~@~COMERCIO ATACADISTA DE FRUTAS, VERDURAS, RAIZES, TUBERCULOS, HORTALICAS E LEGUMES FRESCOS~@~COMERCIO ATACADISTA DE MATERIASPRIMAS AGRICOLAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL
15213152000140;0~@~1~@~2~@~3~@~4;4751200~@~4772500~@~4781400~@~4789001~@~4789099;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL~@~COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS~@~COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA
35649631000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
48480495000120;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
15680573000180;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS
15565788000150;0~@~1;9602501~@~9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA~@~CABELEIREIROS, MANICURE E PEDICURE
11528387000170;0~@~1~@~2;9430800~@~9493600~@~9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE~@~ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS~@~ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE
11217280000100;0~@~1;5510801~@~5611201;HOTEIS~@~RESTAURANTES E SIMILARES
21726740000180;0;9312300;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES
04781974000100;0;5611201;RESTAURANTES E SIMILARES
00837158000200;0~@~1~@~2~@~3~@~4;4789099~@~9603302~@~9603303~@~9603304~@~9603305;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE~@~SERVICOS DE CREMACAO~@~SERVICOS DE FUNERARIAS~@~SERVICOS DE SEPULTAMENTO~@~SERVICOS DE SOMATOCONSERVACAO
00672715000190;0~@~1~@~2~@~3~@~4;4520001~@~4530703~@~4729699~@~4731800~@~4784900;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES~@~COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES~@~COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP~@~COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES
11167253000170;0~@~1~@~2;7319099~@~7729202~@~8230001;ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS~@~OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE~@~SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS
00163289000160;0~@~1~@~2~@~3;4520001~@~4520002~@~4520003~@~4520004;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES~@~SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES
26187930000190;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
15456531000160;0~@~1~@~2~@~3;4712100~@~4721103~@~4789005~@~5612100;COMERCIO VAREJISTA DE LATICINIOS E FRIOS~@~COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS~@~COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS~@~SERVICOS AMBULANTES DE ALIMENTACAO
11381301000200;0~@~1~@~2~@~3~@~4;4921301~@~4921302~@~4922101~@~4922102~@~4930202;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
97534052000180;0~@~1~@~2~@~3;4772500~@~4781400~@~7723300~@~9602501;ALUGUEL DE OBJETOS DO VESTUARIO, JOIAS E ACESSORIOS~@~CABELEIREIROS, MANICURE E PEDICURE~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
05603958000190;0~@~1~@~2;4923002~@~4929901~@~4929999;OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE~@~SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA~@~TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
14385517000150;0~@~1~@~2~@~3;4772500~@~4781400~@~4782201~@~4789001;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE CALCADOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
92906924000170;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES
19081884001660;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS
02023784000280;0;8599601;FORMACAO DE CONDUTORES
06012279000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS
86958808000100;0~@~1~@~2;6920601~@~8599603~@~8599604;ATIVIDADES DE CONTABILIDADE~@~TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL~@~TREINAMENTO EM INFORMATICA
90715517000150;0~@~1;4753900~@~4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE~@~COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO
09011370000360;0;0113000;CULTIVO DE CANADEACUCAR
04416393000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
01583102000140;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
80399983000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
08191062000130;0~@~1~@~2;4617600~@~4637199~@~8211300;COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO~@~SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO
13048554000100;0~@~1~@~2;4752100~@~7490104~@~9512600;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS~@~COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO~@~REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO
57244626000160;0;2342702;FABRICACAO DE ARTEFATOS DE CERAMICA E BARRO COZIDO PARA USO NA CONSTRUCAO, EXCETO AZULEJOS E PISOS
28511202002080;0;4789008;COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM
23886799000160;0~@~1;3211601~@~4649410;COMERCIO ATACADISTA DE JOIAS, RELOGIOS E BIJUTERIAS, INCLUSIVE PEDRAS PRECIOSAS E SEMIPRECIOSAS LAPIDADAS~@~LAPIDACAO DE GEMAS
64652605000140;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES
82707837000130;0~@~1;1412601~@~1412603;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA~@~FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS
09501281000130;0;8593700;ENSINO DE IDIOMAS
10325227000160;0~@~1~@~2~@~3;4511102~@~4512902~@~4520005~@~5223100;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS~@~COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES~@~ESTACIONAMENTO DE VEICULOS~@~SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES
02628446000190;0;4321500;INSTALACAO E MANUTENCAO ELETRICA
01367677000630;0~@~1~@~2~@~3~@~4;4520005~@~4530703~@~4723700~@~4729699~@~4731800;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES~@~COMERCIO VAREJISTA DE BEBIDAS~@~COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES~@~COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES
15471036000120;0~@~1~@~2;4321500~@~4757100~@~9521500;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO~@~INSTALACAO E MANUTENCAO ELETRICA~@~REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO
15800692000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS
10461493000110;0~@~1;4321500~@~4742300;COMERCIO VAREJISTA DE MATERIAL ELETRICO~@~INSTALACAO E MANUTENCAO ELETRICA
12916983000190;0~@~1;4752100~@~9512600;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO~@~REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO
68239094000190;0;4724500;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS
60480647000270;0;5611201;RESTAURANTES E SIMILARES
15107840002330;0~@~1;4753900~@~4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE~@~COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO
05337435000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
69012862000130;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE
15815805000160;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS
13298063000460;0~@~1~@~2~@~3~@~4;4541203~@~4541204~@~4541205~@~4543900~@~4732600;COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS~@~COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS~@~COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS~@~COMERCIO VAREJISTA DE LUBRIFICANTES~@~MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS
07196483000190;0;4921301;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL
08457049000180;0;8593700;ENSINO DE IDIOMAS
48606321000160;0~@~1~@~2~@~3~@~4;6399200~@~7410299~@~7490105~@~7490199~@~8299799;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS~@~ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE~@~OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE
32855421000190;0;4530701;COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
10336075000100;0~@~1;4712100~@~4724500;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS~@~COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
79982948000140;0~@~1~@~2;4721104~@~4729699~@~5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS~@~COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES~@~COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE
92854884000160;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
04182235000100;0;6204000;CONSULTORIA EM TECNOLOGIA DA INFORMACAO
04556234000170;0~@~1;6209100~@~9511800;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS~@~SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO
33845801000530;0~@~1~@~2~@~3;8511200~@~8512100~@~8513900~@~8520100;EDUCACAO INFANTIL  CRECHE~@~EDUCACAO INFANTIL  PREESCOLA~@~ENSINO FUNDAMENTAL~@~ENSINO MEDIO
05011594000150;0;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA
05330646000150;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
11137374000170;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL
05235350000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
03597496000110;0;4929901;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL
11918079000150;0~@~1~@~2~@~3~@~4;4741500~@~4742300~@~4744001~@~4744004~@~4744099;COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS~@~COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS~@~COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL~@~COMERCIO VAREJISTA DE MATERIAL ELETRICO~@~COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA
05100244000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS
05398685000190;0;6311900;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET
05540187000130;0~@~1~@~2~@~3;4399104~@~4744005~@~4930201~@~4930202;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE~@~SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL~@~TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL
16953674000140;0~@~1~@~2~@~3~@~4;4772500~@~4781400~@~4789001~@~9602501~@~9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA~@~CABELEIREIROS, MANICURE E PEDICURE~@~COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS~@~COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL~@~COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS
36849198000120;0~@~1;4757100~@~7119799;ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE~@~COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO
11910694000110;0;4321500;INSTALACAO E MANUTENCAO ELETRICA
08902833000150;0;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO
04741306000150;0~@~1~@~2~@~3~@~4;4120400~@~4222701~@~4299501~@~7112000~@~7119799;ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE~@~CONSTRUCAO DE EDIFICIOS~@~CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS~@~CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO~@~SERVICOS DE ENGENHARIA
12266312000120;0~@~1~@~2~@~3~@~4;1020102~@~4634603~@~4637199~@~4639701~@~4729699;COMERCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR~@~COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL~@~COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE~@~FABRICACAO DE CONSERVAS DE PEIXES, CRUSTACEOS E MOLUSCOS
09612415000190;0~@~1;1091102~@~4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS~@~FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA
35045624000100;0;8711502;INSTITUICOES DE LONGA PERMANENCIA PARA IDOSOS
08339554000120;0~@~1~@~2;0111301~@~0111302~@~0151201;CRIACAO DE BOVINOS PARA CORTE~@~CULTIVO DE ARROZ~@~CULTIVO DE MILHO
12658070000110;0;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA
31601859000180;0;8291100;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS
03732578000120;0~@~1~@~2;4634601~@~4634602~@~4634699;COMERCIO ATACADISTA DE AVES ABATIDAS E DERIVADOS~@~COMERCIO ATACADISTA DE CARNES BOVINAS E SUINAS E DERIVADOS~@~COMERCIO ATACADISTA DE CARNES E DERIVADOS DE OUTROS ANIMAIS
08638122000110;0~@~1;4631100~@~4721103;COMERCIO ATACADISTA DE LEITE E LATICINIOS~@~COMERCIO VAREJISTA DE LATICINIOS E FRIOS
01253549000150;0;5611201;RESTAURANTES E SIMILARES
02290459000100;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA
58356833000170;0;9601701;LAVANDERIAS
41292954000100;0;6622300;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE
01137127000110;0~@~1~@~2;9430800~@~9493600~@~9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE~@~ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS~@~ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE
15487819000100;0;5611201;RESTAURANTES E SIMILARES
05169845000200;0;5223100;ESTACIONAMENTO DE VEICULOS
07538452000170;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO
00607100000180;0;4614100;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES
05511958000160;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES
02861585000160;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO
37826641000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS
10599030000110;0~@~1;4754702~@~4759899;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA~@~COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE
12118708000120;0;8230002;CASAS DE FESTAS E EVENTOS
07375484000100;0~@~1~@~2~@~3;4520001~@~4520002~@~4520003~@~4520004;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES~@~SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES~@~SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES
15412058000110;0~@~1;1412601~@~1412602;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA~@~CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS
14312951000100;0;4322301;INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS
05755271000170;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE
14624667000170;0~@~1~@~2;3299003~@~4329101~@~7319003;FABRICACAO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS~@~INSTALACAO DE PAINEIS PUBLICITARIOS~@~MARKETING DIRETO
12890944000160;0~@~1~@~2~@~3~@~4;1811302~@~1813099~@~4651601~@~8219901~@~8599603;COMERCIO ATACADISTA DE EQUIPAMENTOS DE INFORMATICA~@~FOTOCOPIAS~@~IMPRESSAO DE LIVROS, REVISTAS E OUTRAS PUBLICACOES PERIODICAS~@~IMPRESSAO DE MATERIAL PARA OUTROS USOS~@~TREINAMENTO EM INFORMATICA
02261651000160;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
07329351000190;0~@~1~@~2~@~3~@~4;4530703~@~7711000~@~7719599~@~7732201~@~7732202;ALUGUEL DE ANDAIMES~@~ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES~@~COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES~@~LOCACAO DE AUTOMOVEIS SEM CONDUTOR~@~LOCACAO DE OUTROS MEIOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR
07284649000120;0;4615000;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE ELETRODOMESTICOS, MOVEIS E ARTIGOS DE USO DOMESTICO
15718327000170;0~@~1;4789002~@~8130300;ATIVIDADES PAISAGISTICAS~@~COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS
